activity,x-axis,y-axis,z-axis
Standing,-0.08,9.81,0.69
Standing,-0.11,10.04,0.61
Standing,-1.04,9.38,-0.46
Standing,-1.12,9.43,-0.38
Standing,-5.37,8.01,-1.08
Walking,-1.12,12.79,-1.7978859
Standing,-1.18,9.34,1.14
Standing,0.84,9.96,0.27
Standing,-0.69,9.47,2.8738933
Jogging,-0.04,2.15,-0.6537767
Jogging,0.65,-6.47,-14.246883
Walking,1.69,9.19,-1.92
Jogging,-14.21,9.04,-6.36
Standing,-1.42,9.66,2.64
Standing,-1.08,9.62,1.23
Walking,-2.53,17.86,2.22
Standing,-1.31,9.53,2.72
Standing,1.57,8.85,-1.18
Walking,-3.17,13.53,-1.18
Standing,0.42,10.08,-0.11
Walking,2.49,10.65,2.3699405
Jogging,7.08,17.43,5.284695
Walking,-3.38,9.72,-2.83
Walking,-5.05,9.38,-4.1
Standing,-0.99,9.38,-0.5
Walking,10.5,8.12,-0.19
Standing,-2.11,9.38,-1.53
Walking,2.14,11.45,0.72
Jogging,5.75,9.43,-7.97
Standing,2.53,9.3,2.96
Jogging,10.5,18.35,0.34
Walking,-0.38,9.96,2.1792557
Standing,1.14,9.08,-1.27
Jogging,7.78,16.55,-2.4108016
Walking,-5.18,7.01,-1.18
Walking,0.11,10.04,-1.18
Standing,4.14,8.31,0.04
Walking,2.56,3.79,-2.1792557
Walking,8.96,-0.08,-3.72
Jogging,1.99,16.93,-7.31
Jogging,12.07,19.15,8.894087
Walking,7.12,10.8,-16.36
Standing,-1.31,9.85,0.42
Standing,-0.04,9.85,1.5
Standing,-1.23,9.81,0.95
Jogging,-1.57,-0.61,2.56
Walking,1.73,6.4,-4.02
Standing,-1.42,9.3,1.18
Standing,-1.27,9.43,2.4516625
Standing,2.49,9.34,2.79
Standing,3.57,9.34,-1.95
Jogging,-12.6,5.98,10.46
Walking,-4.67,19.53,-4.37
Jogging,-10.92,3.91,3.8681788
Standing,-3.21,8.31,-1.18
Standing,1.42,9.96,0.7218784
Jogging,2.98,4.4,-0.31
Walking,-0.53,10.04,1.879608
Jogging,0.5,1.12,-4.3312707
Walking,6.09,5.52,-3.9090397
Jogging,-19.53,-6.63,3.53
Jogging,5.83,8.54,7.246025
Standing,-7.21,6.59,1.57
Walking,5.2,11.96,0.34
Standing,-1.53,9.3,2.91
Standing,2.53,9.38,2.72
Standing,-4.25,8.47,-0.23
Jogging,10.19,5.24,-0.95342433
Jogging,0.61,2.26,-7.97
Walking,-3.34,3.76,-0.99
Walking,1.31,6.36,-4.71
Standing,-4.79,8.47,-0.3
Walking,-0.46,10.31,-2.7921712
Walking,1.84,9.58,1.7570249
Standing,1.18,9.89,0.15
Walking,4.06,10.84,-0.6946377
Walking,-1.23,1.69,-2.070293
Jogging,1.99,13.33,2.56
Walking,3.02,11.07,1.2666923
Standing,-0.19,9.92,0.8
Standing,-0.99,9.38,-0.42
Jogging,-2.14,7.5,0.99
Standing,-3.41,8.43,-1.33
Standing,-5.28,8.24,-1.04
Jogging,1.04,6.44,1.8387469
Walking,9.49,5.05,1.5
Jogging,-10.23,-5.79,-4.1
Jogging,-19.61,-13.72,-3.718355
Walking,-4.82,7.25,-1.76
Walking,2.53,2.91,-4.630918
Jogging,16.44,18.16,7.8180795
Jogging,9.0,-6.05,-1.73
Walking,0.38,7.44,2.75
Standing,6.21,6.89,0.04
Walking,8.66,9.89,0.8036005
Walking,7.93,15.4,-2.4516625
Jogging,12.03,-0.23,-5.407278
Standing,-1.95,9.72,1.14
Jogging,6.28,4.06,1.95
Jogging,-2.11,-2.96,-1.2666923
Standing,-3.02,8.58,-0.61
Walking,3.11,3.26,-7.16
Standing,1.46,10.0,0.5720546
Jogging,3.17,-3.41,-4.0180025
Walking,2.45,13.33,11.727119
Standing,-5.79,7.74,-1.95
Walking,6.89,18.77,3.0237172
Standing,-3.17,8.54,-0.93
Jogging,-19.23,1.65,-0.8
Jogging,-19.11,16.44,2.56
Standing,0.08,10.0,-1.3756552
Walking,9.72,9.92,-0.5720546
Walking,-1.31,4.44,0.72
Standing,-1.18,9.43,-0.31
Walking,-1.08,5.22,6.02
Standing,-1.18,9.77,0.84
Standing,8.43,4.67,1.14
Jogging,-2.79,11.22,-0.27
Standing,-4.86,7.97,-1.42
Walking,3.34,18.05,13.1
Standing,-1.31,9.58,2.6
Walking,-1.14,2.11,-2.11
Standing,-1.18,10.0,0.42223078
Jogging,-6.59,9.43,-4.21
Standing,-1.12,9.43,3.15
Jogging,1.33,7.08,2.64
Jogging,15.89,12.64,2.3018389
Standing,2.72,9.58,0.53
Standing,-6.36,7.4,-0.46
Walking,-3.87,6.21,-11.54
Jogging,0.8,5.05,-2.64
Walking,-0.91,2.98,-0.3405087
Walking,1.27,5.05,-2.68
Standing,-6.47,7.25,1.42
Standing,-1.18,9.34,1.27
Standing,-1.84,9.81,0.95
Jogging,-4.21,-5.71,-2.96
Jogging,12.489859,16.358038,-0.29964766
Jogging,4.29,8.28,1.879608
Walking,0.15,15.66,3.636633
Standing,-1.99,9.62,-0.99
Standing,1.95,9.53,0.72
Jogging,3.68,0.95,2.0294318
Standing,-0.08,9.89,1.5
Jogging,-19.46,3.21,14.25
Walking,-5.56,2.45,3.1054392
Jogging,3.21,1.8,-2.03
Walking,-4.21,4.18,-1.7297841
Standing,1.54,9.53,3.568531
Standing,0.0,9.72,1.76
Standing,1.42,9.92,1.1441092
Jogging,14.18,6.63,-0.8036005
Jogging,-2.49,-4.52,11.41
Standing,-1.12,9.3,1.12
Jogging,7.7,-0.42,2.53
Jogging,-17.05,9.08,5.33
Standing,-5.24,8.05,-0.99
Walking,0.38,11.73,10.501288
Standing,-1.99,9.58,-1.31
Jogging,-1.42,19.57,-2.5333846
Walking,0.42,3.95,-1.69
Jogging,-8.81,-19.15,-13.95
Walking,8.69,6.21,2.96
Walking,2.6,13.44,-2.0294318
Walking,5.13,9.34,4.372132
Walking,-4.4,-0.8,-3.83
Jogging,6.21,-4.79,2.68
Walking,8.77,11.41,0.88532263
Standing,1.84,9.81,1.1168685
Walking,-0.72,14.14,-3.21
Standing,3.34,8.92,-0.57
Standing,2.45,9.38,2.79
Standing,-3.34,8.39,-1.27
Standing,-8.01,5.48,-0.65
Standing,2.76,9.23,2.96
Jogging,10.92,19.04,4.6
Standing,-0.95,9.38,2.6423476
Jogging,-0.42,13.44,-2.83
Jogging,0.46,0.84,-0.04
Jogging,2.68,2.26,4.440233
Jogging,-7.21,17.62,-8.158588
Jogging,-19.23,-2.53,-4.33
Jogging,-8.96,-10.0,-11.11
Walking,4.44,5.71,-0.040861044
Jogging,-5.48,3.99,4.18
Walking,3.41,10.12,1.4165162
Jogging,0.08,3.87,-8.62
Standing,0.84,9.51,1.99
Jogging,-5.94,5.6,3.568531
Jogging,-2.56,-0.69,0.95342433
Standing,-1.27,9.7,0.84446156
Standing,-0.99,9.43,2.6423476
Jogging,-6.28,18.81,-1.08
Standing,-1.12,9.96,-0.99
Walking,-3.53,6.51,0.38136974
Jogging,-1.8,-2.64,-10.337844
Standing,-0.99,9.34,1.04
Walking,-5.2,11.35,-4.8216033
Jogging,2.91,9.23,3.5276701
Standing,8.39,3.99,0.99
Standing,-0.76,9.38,2.6832085
Walking,-0.04,10.19,-4.099725
Jogging,3.79,7.4,-3.57
Standing,-0.69,10.04,1.42
Jogging,9.04,8.85,-5.2
Jogging,-3.72,4.21,1.4573772
Jogging,-0.04,17.47,0.50395286
Walking,3.68,7.06,-3.72
Walking,-3.53,16.17,-6.28
Jogging,5.09,-6.89,-0.10896278
Walking,-1.46,0.93,7.31
Jogging,19.95,13.02,-4.9
Walking,4.48,10.12,-2.79
Standing,-7.89,5.43,-0.95
Standing,-0.38,9.47,2.6014864
Jogging,-8.96,-0.65,2.64
Jogging,-18.73,19.57,-0.08
Jogging,-3.91,14.9,9.915613
Jogging,-1.69,-0.91,-4.140586
Standing,0.93,9.96,0.31
Walking,6.97,2.72,2.15
Walking,-2.14,7.67,-0.46309182
Standing,-1.38,9.43,2.2609777
Standing,-5.67,7.67,-1.31
Jogging,3.49,3.49,-4.86
Standing,0.84,9.92,0.27
Standing,1.04,9.92,0.15
Walking,10.84,13.29,-4.4810944
Jogging,3.02,17.2,8.85
Walking,-3.45,5.83,-0.95
Standing,-1.23,9.34,1.18
Standing,-1.23,9.34,-0.42
Walking,-3.72,-0.34,-2.56
Jogging,-7.31,16.13,-3.568531
Walking,-0.72,3.83,2.2609777
Standing,-1.12,9.3,1.33
Jogging,12.3,2.22,2.1111538
Walking,-1.18,15.21,9.697687
Jogging,-14.25,14.63,-5.05
Jogging,-3.72,9.43,4.2904096
Walking,-7.97,18.12,-5.41
Standing,1.04,9.96,0.27
Jogging,7.12,11.54,4.79
Jogging,-3.83,-14.48,11.5
Standing,-1.33,9.89,0.92618364
Standing,-1.53,9.34,3.02
Standing,-7.82,5.13,-1.18
Walking,-7.93,-3.64,5.71
Standing,-1.27,9.3,1.27
Standing,-0.99,9.47,-0.38
Walking,1.65,1.88,3.2961242
Walking,-5.01,2.34,-1.76
Walking,-3.06,10.19,-4.37
Standing,-1.08,9.38,-0.42
Standing,-4.52,8.92,0.08
Jogging,10.99,14.25,1.14
Jogging,2.45,-0.76,-1.42
Jogging,-2.41,-2.03,-4.71
Jogging,-19.23,0.23,7.21
Jogging,-0.89,-4.29,-5.79
Jogging,1.84,9.51,-7.4
Walking,3.41,4.6,8.08
Jogging,-1.84,-7.46,-0.9942854
Walking,1.12,11.07,10.08
Standing,-1.5,9.53,2.2201166
Walking,-5.9,9.23,-4.48
Standing,-7.4,6.66,1.08
Standing,-1.27,9.58,3.64
Walking,-1.8,9.04,-0.50395286
Jogging,-11.45,15.47,-0.89
Standing,9.28,4.37,1.84
Walking,-1.65,5.33,-1.69
Jogging,1.42,1.27,-2.3699405
Walking,15.51,18.39,-4.29
Jogging,8.31,16.25,-1.88
Jogging,17.97,13.33,-6.1291566
Standing,-1.38,9.3,0.99
Jogging,-19.57,-18.07,6.97
Walking,-3.26,9.96,-2.9147544
Walking,9.47,-8.01,-11.22
Jogging,4.21,10.08,-0.15
Standing,-5.83,7.67,1.33
Standing,-1.57,9.85,0.92618364
Walking,1.23,19.46,-1.76
Walking,2.45,6.36,0.14982383
Walking,3.95,17.92,1.76
Jogging,-12.68,17.05,-5.284695
Standing,-4.14,7.59,0.11
Jogging,0.61291564,13.33432,6.510526
Jogging,-4.4,0.93,5.75
Walking,-1.88,12.34,2.37
Jogging,2.6,19.57,1.27
Jogging,-5.52,-0.8,2.8330324
Walking,15.02,-5.48,-7.4
Jogging,-14.4,10.12,-4.5219555
Walking,3.02,14.06,1.6889231
Standing,-6.24,7.5,0.99
Walking,-5.63,13.8,-4.4
Walking,-1.33,7.55,-0.46
Walking,4.9,3.57,-1.08
Jogging,19.61,17.67,-3.15
Jogging,-18.62,19.19,4.52
Jogging,-2.53,9.51,7.78
Standing,-1.46,9.19,1.46
Jogging,19.95,15.7,-1.04
Jogging,-19.27,-14.71,-15.213928
Jogging,-7.27,4.71,8.16
Standing,-0.08,9.89,1.42
Walking,5.28,4.44,-3.9499009
Walking,1.12,15.75,-0.65
Walking,5.75,19.08,2.22
Jogging,1.65,7.21,-4.099725
Standing,-0.8,10.04,-0.65
Walking,6.32,13.14,-1.12
Standing,-3.21,9.89,-0.34
Jogging,1.18,14.56,0.11
Standing,-1.42,9.58,2.3018389
Standing,-7.63,6.47,-0.23
Standing,-0.04,9.89,1.31
Standing,-5.18,8.2,1.42
Standing,-1.42,9.77,1.14
Standing,-2.64,9.28,-2.56
Jogging,-3.68,13.76,1.73
Walking,3.79,5.79,-0.29964766
Standing,0.04,9.89,1.46
Walking,3.95,5.24,0.08172209
Walking,4.44,7.97,-1.1441092
Walking,3.15,7.4,9.62
Jogging,18.01,2.98,0.9942854
Walking,-0.72,3.87,-0.04
Walking,5.63,10.65,7.5
Jogging,-19.27,-18.54,0.5
Standing,-5.28,7.93,-1.54
Walking,0.93,7.74,-3.68
Standing,3.36,9.19,-0.76
Walking,9.49,12.11,10.15
Standing,-0.3,9.92,0.93
Jogging,-7.63,5.86,0.6946377
Walking,12.79,13.33,-1.525479
Walking,1.33,15.51,0.14982383
Jogging,-13.82,13.48,-3.99
Jogging,-9.43,3.95,10.99
Walking,8.81,8.24,-3.405087
Standing,-0.76,9.66,2.45
Standing,-7.86,5.67,-0.99
Jogging,3.79,19.46,1.9477097
Standing,-1.33,9.47,2.6014864
Jogging,18.28,19.57,-5.243834
Walking,-1.65,12.26,-4.94
Walking,0.61,6.7,-1.73
Walking,-2.26,18.62,0.7218784
Standing,-6.55,7.21,1.46
Jogging,1.23,1.99,5.52
Jogging,0.0,3.26,-0.9942854
Jogging,2.22,4.06,1.61
Walking,11.26,-1.42,-7.89
Walking,2.79,3.72,-3.486809
Walking,2.68,8.69,1.0351465
Jogging,-4.25,5.18,7.65
Standing,-1.04,9.92,-0.91
Jogging,5.24,1.46,-0.84
Standing,-1.73,9.81,0.88532263
Walking,6.17,4.4,-0.31
Walking,1.12,5.67,0.53
Jogging,6.74,12.22,-3.95
Jogging,18.92,19.46,-4.5900574
Standing,3.38,9.38,-1.99
Standing,3.21,9.28,-1.92
Standing,-1.84,9.7,-0.95
Jogging,-4.02,11.99,0.84446156
Walking,-0.3,2.26,-0.42223078
Walking,2.18,8.35,2.6014864
Standing,-0.72,10.04,-0.11
Jogging,2.37,6.05,6.51
Jogging,-10.15,14.33,9.234595
Walking,14.4,19.93,-3.26
Walking,-3.72,3.87,-2.6014864
Jogging,-2.49,5.01,-2.68
Walking,-6.21,5.75,-0.04
Walking,-0.84,5.71,-0.14982383
Jogging,2.26,7.21,15.83
Jogging,-1.18,-1.8,-1.12
Walking,4.33,8.96,-1.6889231
Standing,-1.27,9.77,0.84
Jogging,-2.68,19.5,5.33
Jogging,-11.5,4.06,2.26
Walking,2.37,9.96,0.3405087
Standing,-1.12,9.43,-0.34
Standing,-6.17,6.85,-1.27
Jogging,-3.95,8.08,6.97
Jogging,7.86,-2.14,4.56
Standing,-7.21,6.74,1.33
Standing,-5.83,7.82,-1.46
Walking,11.56,13.53,3.1054392
Jogging,4.75,-1.57,2.6832085
Jogging,4.52,4.67,1.4165162
Jogging,19.53,19.57,-8.12
Standing,-5.33,8.12,-0.89
Walking,3.99,18.39,-3.3642259
Jogging,2.37,14.71,7.7
Walking,-4.37,8.73,1.12
Standing,-1.08,9.43,-0.46
Walking,-1.23,15.47,-5.05
Walking,3.41,9.58,-3.79
Walking,-1.95,10.46,-2.6423476
Walking,1.42,15.6,-1.6889231
Jogging,-4.82,-2.68,-3.41
Jogging,9.0,16.66,9.15
Walking,9.11,4.82,-2.96
Standing,-1.04,9.53,-0.34
Standing,-1.33,9.43,2.5606253
Standing,1.04,9.92,0.34
Jogging,2.03,-1.84,-4.372132
Jogging,-5.18,-7.5,6.510526
Standing,-1.04,9.43,-0.38
Jogging,-3.11,19.57,-13.57
Standing,-5.18,8.2,1.38
Standing,-1.76,9.7,0.7627395
Jogging,-8.12,18.09,-5.33
Jogging,2.14,-2.6,-2.34
Jogging,8.92,9.72,10.419566
Walking,-1.3756552,5.47538,-1.334794
Jogging,-9.0,-12.53,1.92
Walking,-4.44,16.32,11.114203
Walking,3.38,10.04,-2.41
Standing,2.64,8.77,-0.65
Walking,3.83,12.57,-4.94
Standing,-1.99,9.66,-0.91
Jogging,-9.77,19.11,-11.37
Standing,-1.18,9.34,-0.53
Standing,3.45,9.47,-1.84
Standing,-1.04,9.38,-0.5
Jogging,16.32,19.57,2.4516625
Standing,-1.42,9.43,1.31
Standing,-1.5,9.38,2.6014864
Walking,7.01,5.6,-1.8387469
Walking,-3.06,0.04,-1.95
Walking,5.22,6.82,3.6774938
Jogging,-19.23,15.51,-0.23
Jogging,6.13,12.18,3.91
Standing,-5.2,8.28,0.0
Standing,0.89,9.92,0.34
Standing,-1.42,9.72,1.1441092
Jogging,0.0,12.91,2.37
Walking,1.33,18.85,-12.83
Standing,-0.84,9.77,1.54
Jogging,7.46,1.04,2.49
Standing,-1.08,10.0,-0.95
Walking,2.18,-1.27,-2.49
Walking,-14.75,7.21,-0.57
Jogging,-19.27,-2.75,4.48
Walking,-3.49,2.91,1.53
Jogging,10.12,3.99,3.759216
Standing,-1.04,9.38,-0.5
Standing,-2.03,9.66,-1.04
Walking,11.8,4.9,0.08
Standing,-1.76,9.38,3.02
Walking,-0.38,-2.26,-6.74
Jogging,-0.76,1.57,-0.50395286
Jogging,4.6,-0.8,1.46
Standing,-5.22,8.2,1.31
Walking,1.46,5.48,-6.82
Standing,1.46,9.43,2.8738933
Walking,-1.5,5.83,-0.15
Jogging,9.34,14.71,0.31
Jogging,-1.04,-2.34,8.73
Jogging,-15.79,16.51,-3.95
Standing,-5.24,8.12,-1.23
Standing,-1.12,9.34,1.27
Standing,0.99,9.92,0.34
Walking,6.32,4.02,1.46
Walking,0.42,3.41,-0.29964766
Walking,-0.15,0.8,-1.18
Standing,2.56,9.34,2.87
Standing,-0.57,10.0,-0.57
Standing,-1.46,9.92,0.38
Walking,-7.16,14.71,-6.59
Walking,1.27,12.03,-0.08172209
Jogging,-2.45,18.96,-1.84
Standing,-7.5,6.4,1.42
Jogging,13.1,15.21,0.27
Jogging,5.83,4.4,1.95
Standing,2.56,9.51,1.04
Jogging,-2.96,3.26,-5.28
Standing,-4.6,8.28,-0.89
Walking,-6.469665,17.2025,1.7297841
Jogging,10.31,8.66,-6.02
Jogging,-3.45,-17.58,-1.88
Walking,2.53,13.4,5.01
Standing,-0.95,9.58,2.18
Jogging,6.66,11.14,5.134871
Walking,-2.96,9.89,0.19
Standing,1.23,9.96,0.08
Walking,7.27,19.53,-7.164303
Walking,1.61,8.16,-1.46
Jogging,-10.88,16.78,9.425281
Jogging,-5.86,-19.61,0.15
Walking,0.46,8.62,-2.53
Standing,-0.72,9.89,0.61
Walking,4.75,3.02,-0.9125633
Jogging,17.86,6.85,-2.7921712
Walking,4.5628166,9.112013,0.14982383
Standing,1.04,9.89,0.11
Standing,-0.46,9.08,0.95
Jogging,9.11,19.31,-12.6
Jogging,3.02,7.5,5.01
Jogging,-5.18,6.4,-2.5606253
Walking,0.89,9.11,0.95
Jogging,-11.73,-2.72,-0.23
Walking,-3.64,-0.76,-2.91
Jogging,-5.94,12.03,-4.2904096
Walking,17.35,0.31,1.1168685
Walking,0.5,8.96,-1.607201
Walking,-9.62,-2.53,1.38
Walking,0.08,7.7,-2.26
Walking,-6.09,13.44,0.27240697
Walking,-3.83,13.72,0.23
Walking,0.15,9.0,-4.75
Walking,-0.53,11.5,2.56
Jogging,-8.16,12.79,12.98
Jogging,0.0,12.95,8.430995
Walking,5.28,12.26,-2.4516625
Jogging,6.32,1.14,-2.4108016
Jogging,-0.46,0.84,1.73
Standing,-1.04,9.47,2.7921712
Standing,-1.99,9.66,-0.91
Walking,7.3958488,13.593107,-0.9942854
Standing,-0.5,9.28,2.4108016
Standing,-2.41,9.43,-1.88
Standing,-3.6,8.47,-1.27
Walking,11.96,2.6,-0.61291564
Walking,-5.24,12.64,3.38
Walking,4.14,7.31,-2.2201166
Standing,3.45,9.34,-1.88
Jogging,19.57,10.76,-0.23154591
Standing,-1.18,9.28,1.33
Standing,-4.86,8.47,-0.19
Jogging,5.67,18.96,-1.04
Standing,-5.13,8.28,0.08
Jogging,-7.4,18.54,1.5390993
Standing,-1.04,9.34,-0.53
Jogging,3.91,-2.91,-0.5
Standing,0.5,8.01,2.07
Standing,2.3,9.15,0.11
Standing,2.45,9.3,2.87
Standing,4.02,8.08,0.5
Walking,9.23,14.71,7.7
Standing,-7.5,6.32,1.38
Standing,1.33,9.85,1.23
Jogging,3.91,3.99,2.5333846
Standing,2.49,9.34,2.76
Jogging,19.42,16.74,-9.847511
Walking,-2.75,12.49,-6.55
Jogging,-0.19,-2.83,3.3
Standing,-8.54,5.71,-0.53
Standing,-0.95,8.96,1.12
Standing,-1.14,9.3,1.42
Jogging,-19.57,0.72,-0.5
Standing,2.45,9.47,0.65
Standing,-1.27,9.92,0.84
Jogging,1.99,-3.83,2.83
Walking,3.72,11.69,-0.46309182
Jogging,-19.15,6.59,-5.48
Standing,0.0,9.92,1.31
Walking,-0.57,8.12,0.04
Standing,-1.5,9.85,1.1168685
Walking,8.58,4.29,1.7297841
Standing,0.11,10.0,0.93
Standing,-1.53,9.58,1.1168685
Standing,-2.14,9.58,1.57
Walking,-2.15,14.63,-5.18
Jogging,2.18,-1.27,-5.13
Walking,-0.15,13.29,2.45
Walking,-1.92,5.56,-3.486809
Walking,-0.89,5.43,7.44
Jogging,5.48,7.78,-0.8
Walking,-2.34,8.73,6.82
Walking,-6.74,6.4,-0.19
Jogging,3.99,6.51,-5.41
Standing,0.08,9.89,1.46
Walking,-2.79,9.3,4.99
Standing,0.46,9.96,-1.1441092
Standing,-0.69,9.77,2.45
Jogging,-0.53,-3.36,-4.86
Standing,0.0,10.0,0.34
Standing,0.8,9.92,-0.61291564
Standing,-1.31,9.58,2.68
Jogging,-1.92,-5.13,5.33
Standing,3.41,9.38,-1.88
Standing,0.99,9.92,0.31
Walking,4.48,19.0,0.27
Walking,-2.64,9.08,3.3
Jogging,3.91,19.57,-3.98
Standing,-5.6,7.93,-0.89
Jogging,-5.28,13.02,5.325556
Standing,-0.57,10.04,-0.42
Walking,4.25,9.23,-5.09401
Walking,5.37,13.76,0.92618364
Jogging,6.51,17.62,-9.81
Jogging,-12.87,-19.46,3.21
Jogging,-6.32,1.95,-3.6
Walking,-13.18,15.66,5.2
Walking,0.57,11.3,-0.53
Jogging,-5.05,18.35,-2.8738933
Standing,0.95,9.72,-1.6480621
Walking,-5.82,5.37,-7.12
Walking,-7.78,11.88,9.38
Walking,5.48,4.18,-0.8
Standing,-1.31,9.72,0.99
Jogging,9.04,18.35,9.534244
Walking,-0.72,14.14,0.65
Walking,1.92,5.75,-3.486809
Walking,7.12,8.28,-2.11
Jogging,-17.01,15.47,-7.44
Jogging,-1.12,-2.6,1.8
Jogging,19.57,19.53,-6.742072
Walking,4.25,5.67,-2.83
Walking,-1.99,14.98,5.829509
Standing,2.41,9.34,2.79
Walking,9.11,12.53,10.88
Standing,-2.07,9.66,-0.95
Jogging,-1.04,7.46,-4.440233
Jogging,7.67,8.28,18.278507
Jogging,-11.73,1.73,-0.76
Jogging,-9.92,13.4,-2.7513103
Walking,1.04,10.38,1.53
Walking,7.25,16.55,16.17
Walking,1.12,4.1,-1.69
Standing,-5.52,7.93,-1.08
Standing,3.57,9.3,-1.92
Jogging,1.12,19.53,1.879608
Standing,0.53,9.89,-1.1849703
Walking,9.08,11.14,-0.9942854
Walking,-0.72,10.23,-1.8
Walking,-1.14,5.71,-2.26
Walking,-9.53,18.16,0.0
Jogging,4.29,-1.95,-1.525479
Jogging,-9.0,-6.51,-1.88
Walking,-1.31,8.81,1.334794
Jogging,-1.92,5.6,-0.6537767
Jogging,1.88,12.07,-4.33
Standing,-3.57,8.31,-1.27
Jogging,-4.14,-2.41,-6.28
Jogging,10.269742,8.240311,2.9147544
Walking,18.09,19.34,-2.91
Jogging,-10.99,-1.88,4.9
Walking,-1.38,1.42,3.64
Walking,-2.03,15.05,5.05
Jogging,13.95,13.18,4.1814466
Standing,3.49,9.43,-1.73
Jogging,-9.81,15.32,11.495573
Walking,-8.77,15.36,-3.02
Jogging,-7.86,19.57,-1.31
Standing,-4.99,8.43,-0.27
Jogging,2.96,4.25,3.26
Walking,2.64,12.57,1.4982382
Walking,2.68,2.41,-2.6832085
Standing,-1.57,9.72,1.69
Jogging,9.85,-0.61,8.962189
Jogging,16.44,4.25,3.990762
Jogging,-10.69,1.73,-2.3
Walking,-4.67,2.83,-4.99
Standing,-1.76,9.85,0.15
Jogging,-0.34,16.47,-4.99
Jogging,0.23,1.61,-0.95
Walking,-1.54,17.16,-3.57
Jogging,13.38,10.88,-3.72
Walking,2.98,14.94,0.46
Walking,14.94,-7.82,-8.54
Jogging,-0.08,2.49,-8.54
Walking,-14.14,-4.86,-0.89
Jogging,1.99,18.28,-4.140586
Jogging,-6.05,17.24,12.07
Walking,-3.76,6.7,-2.37
Standing,-1.23,9.89,-1.33
Jogging,7.78,1.08,1.7570249
Jogging,-18.07,-6.24,4.18
Jogging,-11.65,13.06,-0.84446156
Jogging,9.28,-3.95,-0.19
Jogging,-1.88,17.69,1.95
Jogging,-3.26,19.57,11.54
Walking,19.57,2.72,-11.92
Walking,8.54,12.07,-0.3405087
Walking,-1.33,7.78,-1.88
Standing,-8.08,5.48,-0.89
Walking,3.3,9.96,0.7627395
Jogging,-15.83,2.83,-4.86
Walking,4.67,11.84,0.61
Walking,3.6,8.92,14.02
Jogging,9.58,-1.69,9.0
Jogging,-1.18,5.24,4.1814466
Walking,-5.56,13.87,5.05
Jogging,-1.08,3.34,5.09401
Standing,-0.72,10.08,-0.19
Jogging,12.56,3.6,-4.44
Walking,-0.3,5.37,2.982856
Jogging,7.74,-6.28,7.246025
Walking,8.92,6.66,-1.04
Standing,-7.06,6.7,1.57
Walking,2.41,8.31,-1.42
Walking,-2.72,8.66,0.313268
Standing,2.49,9.34,2.91
Jogging,-13.76,11.03,3.5957718
Walking,0.8,7.4,-0.0
Standing,-2.03,9.77,1.18
Walking,0.42,19.15,-0.89
Standing,-8.16,5.48,-0.8
Jogging,6.13,14.56,-4.630918
Standing,-4.82,8.39,0.65
Standing,-1.99,9.66,-0.91
Walking,-1.8,10.61,-2.45
Walking,-5.37,-0.38,-3.636633
Jogging,2.34,19.38,-0.53
Walking,-2.56,15.21,1.5
Standing,-1.46,9.89,1.5
Standing,-0.42,9.89,0.84
Walking,4.56,8.54,3.6
Walking,8.73,10.53,1.7570249
Standing,1.69,9.89,-1.525479
Standing,-7.21,5.94,-1.08
Jogging,-16.55,9.38,-0.76
Standing,-1.08,9.43,-0.38
Standing,-0.76,9.77,1.46
Standing,0.93,10.0,0.31
Walking,1.8,6.93,-2.4925237
Walking,5.94,7.74,0.88532263
Standing,-1.65,9.66,1.1849703
Walking,2.3,5.33,-1.0760075
Walking,3.41,12.11,3.0237172
Standing,-1.08,9.43,-0.38
Walking,-1.38,15.09,-0.57
Standing,-7.46,6.05,-1.08
Standing,-1.27,9.38,1.31
Standing,-0.99,9.38,-0.38
Walking,11.07,8.77,-2.56
Standing,-1.18,9.3,1.14
Standing,1.42,9.38,2.3
Walking,-8.81,0.84,-0.11
Walking,1.99,9.19,0.61291564
Standing,-1.57,9.81,1.0351465
Jogging,1.65,11.84,-1.95
Standing,-1.12,9.34,2.3426998
Walking,-1.69,17.86,-0.27
Walking,4.82,8.12,-2.3699405
Walking,-1.42,4.75,-1.27
Walking,-6.17,8.35,-5.79
Standing,-1.12,9.43,1.57
Jogging,-3.98,18.09,3.8273177
Walking,9.15,6.05,6.4015636
Walking,12.11,16.59,-0.95
Standing,-7.16,6.66,1.38
Walking,-0.61,15.83,-2.72
Standing,-0.08,9.85,1.5
Standing,1.61,9.85,1.2666923
Walking,14.63,18.73,-0.14982383
Standing,-5.01,8.35,-0.15
Standing,-8.12,5.48,-0.76
Standing,1.04,9.89,0.38
Walking,-1.95,10.04,3.1054392
Jogging,19.57,3.26,-6.1291566
Walking,-3.34,6.28,0.19
Walking,0.89,14.14,-3.53
Standing,-0.89,9.72,1.57
Walking,-3.87,2.3,-3.36
Standing,-1.18,9.47,3.17
Standing,0.42,9.77,1.5
Jogging,2.6,8.31,4.82
Walking,4.75,3.34,1.54
Standing,1.84,9.72,1.4165162
Walking,-5.82,2.18,-2.03
Standing,-0.38,9.77,0.50395286
Jogging,-3.95,-9.7,-4.82
Standing,2.75,8.92,0.5
Standing,2.6,8.89,-0.53
Jogging,-4.52,12.6,11.876944
Walking,-1.12,8.2,-0.11
